Host,Purchase,event_date,link,Region,Missing Region
Google,No,20101104,google.com,South,0
Google,No,20101112,google.com,South,0
Google,No,20101109,google.com,South,0
Google,No,20101209,google.com,North Central,0
Google,No,20101122,google.com,North Central,0
Google,No,20101119,google.com,West,0
Google,No,20101110,google.com,West,0
Google,No,20101102,google.com,North East,0
Google,No,20101124,google.com,West,0
Google,No,20101104,google.com,West,0
Google,No,20101014,google.com,West,0
Google,No,20101023,google.com,West,0
Google,No,20101114,google.com,West,0
Google,No,20101107,google.com,West,0
Google,No,20101211,google.com,North East,0
Google,No,20101002,google.com,South,0
Google,No,20101124,google.com,South,0
Google,No,20101223,google.com,North East,0
Google,No,20101202,google.com,North East,0
Google,No,20101104,google.com,North East,0
Google,No,20101022,google.com,North Central,0
Google,No,20101115,google.com,North Central,0
Google,No,20101104,google.com,North Central,0
Nextag,No,20101115,nextag.com,South,0
Google,No,20101110,google.com,South,0
Google,No,20101224,google.com,North East,0
Google,No,20101218,google.com,North East,0
Google,No,20101013,google.com,North East,0
Google,No,20101013,google.com,North East,0
Google,No,20101224,google.com,South,0
Google,No,20101219,google.com,South,0
Google,No,20101220,google.com,South,0
Google,No,20101012,google.com,South,0
Google,No,20101012,google.com,North East,0
Google,Yes,20101223,google.com,West,0
Google,Yes,20101205,google.com,West,0
Google,No,20101206,google.com,West,0
Google,Yes,20101213,google.com,West,0
Google,No,20101129,google.com,West,0
Google,Yes,20101129,google.com,West,0
Google,No,20101009,google.com,West,0
Google,Yes,20101009,google.com,West,0
Google,No,20101121,google.com,North East,0
Google,No,20101007,google.com,North East,0
Google,No,20101209,google.com,West,0
Google,No,20101208,google.com,West,0
Google,No,20101230,google.com,North East,0
Google,No,20101229,google.com,North East,0
Google,No,20101103,google.com,North East,0
Google,No,20101011,google.com,North East,0
Google,No,20101121,google.com,North East,0
Google,No,20101105,google.com,South,0
Google,No,20101229,google.com,South,0
Google,No,20101204,google.com,South,0
Google,No,20101209,google.com,South,0
Google,No,20101103,google.com,South,0
Google,No,20101126,google.com,North Central,0
Google,No,20101030,google.com,North Central,0
Google,No,20101018,google.com,North Central,0
Google,No,20101014,google.com,South,0
Google,No,20101018,google.com,South,0
Google,No,20101223,google.com,West,0
Google,No,20101210,google.com,West,0
Google,Yes,20101113,google.com,West,0
Google,No,20101023,google.com,West,0
Google,No,20101206,google.com,North East,0
Google,No,20101219,google.com,West,0
Google,No,20101222,google.com,West,0
Google,No,20101209,google.com,West,0
Google,No,20101216,google.com,West,0
Google,No,20101112,google.com,West,0
Google,No,20101112,google.com,West,0
Nextag,No,20101217,nextag.com,South,0
Google,No,20101212,google.com,South,0
Google,No,20101213,google.com,South,0
Google,No,20101115,google.com,West,0
Google,No,20101231,google.com,North Central,0
Google,No,20101226,google.com,North Central,0
Google,No,20101226,google.com,North Central,0
Google,No,20101221,google.com,North Central,0
Google,No,20101208,google.com,North Central,0
Google,No,20101220,google.com,North Central,0
Google,No,20101218,google.com,South,0
Google,No,20101208,google.com,South,0
Google,No,20101128,google.com,South,0
Google,No,20101016,google.com,South,0
Google,No,20101015,google.com,South,0
Google,No,20101020,google.com,South,0
Google,No,20101202,google.com,South,0
Comcast,No,20101216,comcast.net,North East,0
Google,No,20101125,google.com,North East,0
Google,No,20101116,google.com,West,0
Google,No,20101122,google.com,North East,0
Google,No,20101029,google.com,North Central,0
Google,No,20101101,google.com,North Central,0
Google,No,20101227,google.com,North East,0
Google,No,20101011,google.com,South,0
Nextag,No,20101221,nextag.com,North East,0
Google,No,20101213,google.com,North East,0
Google,No,20101118,google.com,North East,0
Google,No,20101218,google.com,South,0
Google,No,20101124,google.com,North East,0
Google,No,20101031,google.com,West,0
Google,No,20101220,google.com,South,0
Google,No,20101222,google.com,North Central,0
Google,No,20101218,google.com,West,0
Google,No,20101222,google.com,West,0
Google,No,20101221,google.com,West,0
Google,No,20101113,google.com,West,0
Google,No,20101114,google.com,West,0
Google,No,20101110,google.com,West,0
Google,No,20101230,google.com,South,0
Google,No,20101230,google.com,South,0
Google,No,20101231,google.com,South,0
Google,No,20101230,google.com,South,0
Google,No,20101216,google.com,South,0
Google,No,20101218,google.com,North East,0
Google,No,20101203,google.com,North East,0
Google,No,20101118,google.com,North East,0
Google,No,20101123,google.com,North East,0
Google,No,20101214,google.com,North East,0
Google,No,20101128,google.com,North East,0
Google,No,20101129,google.com,North East,0
Google,No,20101024,google.com,North East,0
Google,No,20101105,google.com,South,0
Google,No,20101022,google.com,South,0
Google,No,20101013,google.com,South,0
Google,No,20101013,google.com,South,0
Google,No,20101102,google.com,South,0
Google,No,20101214,google.com,West,0
Google,No,20101210,google.com,South,0
Google,No,20101220,google.com,South,0
Google,No,20101201,google.com,South,0
Google,No,20101023,google.com,South,0
Google,No,20101023,google.com,South,0
Google,No,20101109,google.com,South,0
Google,No,20101212,google.com,North Central,0
Google,No,20101205,google.com,North Central,0
Google,No,20101205,google.com,North Central,0
Google,No,20101206,google.com,North Central,0
Google,No,20101213,google.com,North Central,0
Google,No,20101119,google.com,North Central,0
Google,No,20101130,google.com,North Central,0
Google,No,20101130,google.com,West,0
Google,No,20101203,google.com,South,0
Google,No,20101225,google.com,South,0
Google,No,20101116,google.com,North Central,0
Google,No,20101019,google.com,North Central,0
Google,No,20101222,google.com,South,0
Google,No,20101026,google.com,South,0
Google,No,20101201,google.com,North Central,0
Google,No,20101223,google.com,West,0
Google,No,20101223,google.com,West,0
Google,No,20101126,google.com,West,0
Google,No,20101216,google.com,West,0
Google,No,20101201,google.com,West,0
Google,No,20101201,google.com,West,0
Google,No,20101001,google.com,West,0
Google,No,20101114,google.com,West,0
Google,No,20101220,google.com,North Central,0
Google,No,20101129,google.com,North Central,0
Google,No,20101214,google.com,South,0
Google,No,20101226,google.com,South,0
Google,No,20101227,google.com,South,0
Google,No,20101211,google.com,South,0
Google,No,20101031,google.com,North East,0
Google,No,20101223,google.com,North East,0
Google,No,20101016,google.com,North East,0
Google,No,20101013,google.com,North East,0
Google,No,20101230,google.com,South,0
Google,No,20101127,google.com,South,0
Google,No,20101216,google.com,South,0
Google,No,20101201,google.com,South,0
Google,No,20101123,google.com,South,0
Google,No,20101110,google.com,South,0
Google,No,20101107,google.com,South,0
Google,No,20101107,google.com,South,0
Google,No,20101211,google.com,South,0
Google,No,20101215,google.com,South,0
Google,No,20101206,google.com,South,0
Google,Yes,20101129,google.com,South,0
Google,No,20101104,google.com,South,0
Nextag,No,20101116,nextag.com,West,0
Google,No,20101101,google.com,South,0
Google,No,20101215,google.com,South,0
Google,No,20101216,google.com,North Central,0
Google,No,20101122,google.com,North Central,0
Google,No,20101018,google.com,North Central,0
Google,No,20101117,google.com,West,0
Google,No,20101019,google.com,West,0
Comcast,No,20101212,comcast.net,South,0
Google,No,20101005,google.com,West,0
Google,No,20101117,google.com,West,0
Google,No,20101103,google.com,West,0
Google,No,20101122,google.com,West,0
Google,No,20101126,google.com,West,0
Google,No,20101107,google.com,West,0
Google,No,20101211,google.com,South,0
Google,No,20101209,google.com,North Central,0
Google,No,20101101,google.com,South,0
Google,No,20101125,google.com,North East,0
Google,No,20101210,google.com,North Central,0
Google,No,20101231,google.com,North Central,0
Google,No,20101204,google.com,North Central,0
Google,No,20101120,google.com,North Central,0
Google,No,20101022,google.com,South,0
Google,No,20101225,google.com,North Central,0
Google,No,20101225,google.com,North Central,0
Google,No,20101219,google.com,North Central,0
Google,No,20101222,google.com,North Central,0
Google,No,20101220,google.com,North Central,0
Google,No,20101220,google.com,North Central,0
Google,No,20101001,google.com,North East,0
Google,No,20101112,google.com,West,0
Google,No,20101013,google.com,South,0
Nextag,No,20101028,nextag.com,West,0
Google,No,20101230,google.com,North East,0
Google,No,20101223,google.com,North East,0
Google,No,20101211,google.com,North East,0
Google,No,20101204,google.com,North East,0
Google,No,20101215,google.com,North East,0
Google,No,20101215,google.com,North East,0
Google,No,20101001,google.com,North East,0
Google,No,20101016,google.com,North East,0
Google,No,20101028,google.com,North East,0
Google,No,20101108,google.com,North East,0
Google,No,20101026,google.com,North East,0
Google,No,20101210,google.com,South,0
Google,No,20101126,google.com,South,0
Google,No,20101219,google.com,South,0
Google,No,20101106,google.com,South,0
Google,No,20101117,google.com,North Central,0
Google,No,20101110,google.com,North Central,0
Nextag,No,20101016,nextag.com,South,0
Google,No,20101017,google.com,North Central,0
Google,Yes,20101217,google.com,South,0
Google,No,20101015,google.com,South,0
Google,No,20101007,google.com,West,0
Google,No,20101019,google.com,West,0
Google,No,20101002,google.com,South,0
Google,No,20101009,google.com,South,0
Google,No,20101010,google.com,South,0
Google,No,20101016,google.com,South,0
Google,No,20101117,google.com,South,0
Google,No,20101015,google.com,South,0
Google,No,20101015,google.com,South,0
Google,No,20101012,google.com,South,0
Google,No,20101018,google.com,South,0
Google,No,20101124,google.com,North Central,0
Google,No,20101013,google.com,North Central,0
Google,No,20101026,google.com,North Central,0
Google,No,20101223,google.com,North East,0
Google,No,20101004,google.com,West,0
Google,No,20101003,google.com,South,0
Google,No,20101211,google.com,South,0
Google,No,20101203,google.com,West,0
Google,No,20101208,google.com,West,0
Google,No,20101002,google.com,West,0
Google,No,20101123,google.com,West,0
Google,No,20101001,google.com,West,0
Google,No,20101010,google.com,West,0
Google,No,20101004,google.com,West,0
Google,No,20101004,google.com,West,0
Google,No,20101013,google.com,West,0
Google,No,20101011,google.com,West,0
Google,No,20101224,google.com,West,0
Google,No,20101017,google.com,West,0
Google,No,20101107,google.com,West,0
Google,No,20101101,google.com,West,0
Google,No,20101211,google.com,North East,0
Google,No,20101126,google.com,North East,0
Google,No,20101213,google.com,North East,0
Google,No,20101125,google.com,North East,0
Google,No,20101122,google.com,North East,0
Google,No,20101028,google.com,North East,0
Google,No,20101203,google.com,West,0
Google,No,20101211,google.com,North Central,0
Google,Yes,20101127,google.com,North Central,0
Google,Yes,20101022,google.com,North Central,0
Google,Yes,20101026,google.com,North Central,0
Google,No,20101215,google.com,North East,0
Google,No,20101101,google.com,North East,0
Google,No,20101103,google.com,North East,0
Google,No,20101106,google.com,North Central,0
Google,No,20101002,google.com,South,0
Google,No,20101126,google.com,West,0
Google,No,20101207,google.com,West,0
Google,No,20101008,google.com,West,0
Google,No,20101016,google.com,North Central,0
Google,No,20101127,google.com,West,0
Google,No,20101124,google.com,West,0
Google,No,20101022,google.com,West,0
Google,No,20101022,google.com,West,0
Google,No,20101226,google.com,North East,0
Google,No,20101216,google.com,West,0
Google,No,20101021,google.com,West,0
Google,No,20101215,google.com,West,0
Google,No,20101018,google.com,North Central,0
Google,No,20101228,google.com,North Central,0
Google,No,20101203,google.com,North Central,0
Google,No,20101115,google.com,North Central,0
Google,No,20101103,google.com,North Central,0
Google,No,20101026,google.com,North Central,0
Google,No,20101126,google.com,North East,0
Google,No,20101015,google.com,South,0
Google,No,20101015,google.com,South,0
Google,No,20101006,google.com,South,0
Google,No,20101008,google.com,North Central,0
Google,No,20101128,google.com,West,0
Google,No,20101213,google.com,South,0
Google,No,20101005,google.com,South,0
Google,No,20101004,google.com,South,0
Google,No,20101219,google.com,North Central,0
Google,No,20101218,google.com,North Central,0
Google,No,20101203,google.com,North Central,0
Google,No,20101004,google.com,North Central,0
Google,No,20101203,google.com,South,0
Google,No,20101218,google.com,South,0
Google,No,20101208,google.com,South,0
Google,No,20101202,google.com,South,0
Google,No,20101119,google.com,South,0
Google,No,20101001,google.com,South,0
Google,No,20101110,google.com,South,0
Google,No,20101108,google.com,South,0
Google,No,20101208,google.com,North Central,0
Google,No,20101201,google.com,North Central,0
